# Сводка из захвата на интерфейсе шлюза: колонки формата AWS VPC Flow
# Logs версии 2, интервал сведения 60 секунд. Адреса и порты взяты из
# пакетов; настоящим журналом облачной платформы файл не является.
version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 50330 6 7 539 1789185666 1789185672 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 50338 8080 6 8 1610 1789185667 1789185667 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 50338 6 6 512 1789185667 1789185667 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39310 8080 6 8 1610 1789185669 1789185669 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39310 6 6 512 1789185669 1789185669 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39326 8080 6 8 1335 1789185671 1789185671 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39326 6 6 512 1789185671 1789185671 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39328 8080 6 8 1472 1789185672 1789185672 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39328 6 6 512 1789185672 1789185672 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 35390 8080 6 13 10368 1789185677 1789185680 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 35390 6 7 539 1789185677 1789185680 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 35402 8080 6 8 924 1789185677 1789185677 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 35402 6 6 512 1789185677 1789185677 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 38440 8080 6 13 10094 1789185680 1789185683 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 38440 6 7 539 1789185680 1789185683 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 38448 8080 6 13 9820 1789185680 1789185683 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 38448 6 7 539 1789185680 1789185683 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 40932 8080 6 13 9546 1789185682 1789185685 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 40932 6 7 539 1789185682 1789185685 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 54280 8080 6 8 1884 1789185690 1789185690 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 54280 6 6 512 1789185690 1789185690 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 36368 8080 6 13 10368 1789185693 1789185696 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 36368 6 7 539 1789185693 1789185696 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 54284 8080 6 8 1198 1789185698 1789185698 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 54284 6 6 512 1789185698 1789185698 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 36380 8080 6 8 1198 1789185698 1789185698 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 36380 6 6 512 1789185698 1789185698 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 54294 8080 6 8 787 1789185699 1789185699 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 54294 6 6 512 1789185699 1789185699 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 46660 8080 6 8 924 1789185702 1789185702 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 46660 6 6 512 1789185702 1789185702 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39406 8080 6 8 1747 1789185703 1789185703 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39406 6 6 512 1789185703 1789185703 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 39414 8080 6 8 924 1789185707 1789185707 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 39414 6 6 512 1789185707 1789185707 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 44228 8080 6 13 10368 1789185710 1789185713 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 44228 6 7 539 1789185710 1789185713 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 38708 8080 6 8 1198 1789185710 1789185710 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 38708 6 6 512 1789185710 1789185710 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 38714 8080 6 8 1335 1789185711 1789185711 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 38714 6 6 512 1789185711 1789185711 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 38724 8080 6 8 1198 1789185711 1789185711 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 38724 6 6 512 1789185711 1789185711 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 38732 8080 6 8 1198 1789185712 1789185712 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 38732 6 6 512 1789185712 1789185712 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 38734 8080 6 8 1335 1789185714 1789185714 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 38734 6 6 512 1789185714 1789185714 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 44234 8080 6 8 1747 1789185717 1789185717 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 44234 6 6 512 1789185717 1789185717 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 44244 8080 6 8 1472 1789185718 1789185718 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 44244 6 6 512 1789185718 1789185718 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 38092 8080 6 13 9820 1789185721 1789185724 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 38092 6 7 539 1789185721 1789185724 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 38102 8080 6 8 787 1789185723 1789185723 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 38102 6 6 512 1789185723 1789185723 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 35138 8080 6 8 1061 1789185730 1789185730 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 35138 6 6 512 1789185730 1789185730 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 44120 8080 6 8 1610 1789185732 1789185732 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 44120 6 6 512 1789185732 1789185732 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 58116 8080 6 8 1472 1789185741 1789185741 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 58116 6 6 512 1789185741 1789185741 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 37836 8080 6 8 787 1789185743 1789185743 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 37836 6 6 512 1789185743 1789185743 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 58122 8080 6 13 9820 1789185745 1789185748 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 58122 6 7 539 1789185745 1789185748 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 37844 8080 6 8 924 1789185749 1789185749 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 37844 6 6 512 1789185749 1789185749 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 58302 8080 6 13 9546 1789185757 1789185760 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 58302 6 7 539 1789185757 1789185760 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 42488 8080 6 8 1472 1789185760 1789185760 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 42488 6 6 512 1789185760 1789185760 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 42492 8080 6 8 924 1789185765 1789185765 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 42492 6 6 512 1789185765 1789185765 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 42504 8080 6 8 924 1789185766 1789185766 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 42504 6 6 512 1789185766 1789185766 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 40770 8080 6 8 1884 1789185769 1789185769 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 40770 6 6 512 1789185769 1789185769 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 42516 8080 6 8 1198 1789185769 1789185769 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 42516 6 6 512 1789185769 1789185769 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 41298 8080 6 13 10094 1789185772 1789185775 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 41298 6 7 539 1789185772 1789185775 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 37840 8080 6 8 1472 1789185773 1789185773 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 37840 6 6 512 1789185773 1789185773 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 41314 8080 6 8 1610 1789185778 1789185778 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 41314 6 6 512 1789185778 1789185778 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 37848 8080 6 8 6228 1789185778 1789185779 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 37848 6 3 176 1789185778 1789185778 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 37848 8080 6 5 3044 1789185780 1789185782 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 44910 8080 6 8 924 1789185781 1789185781 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 44910 6 6 512 1789185781 1789185781 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 37848 6 4 363 1789185782 1789185782 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 44922 8080 6 13 9272 1789185783 1789185790 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 44922 6 7 539 1789185783 1789185790 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 42874 8080 6 8 1472 1789185785 1789185785 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 42874 6 6 512 1789185785 1789185785 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 44932 8080 6 8 1610 1789185787 1789185787 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 44932 6 6 512 1789185787 1789185787 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 42876 8080 6 8 1747 1789185787 1789185787 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 42876 6 6 512 1789185787 1789185787 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 59418 8080 6 13 9546 1789185790 1789185793 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 59418 6 7 539 1789185790 1789185793 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 59422 8080 6 8 1472 1789185792 1789185792 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 59422 6 6 512 1789185792 1789185792 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 59424 8080 6 8 1747 1789185792 1789185792 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 59424 6 6 512 1789185792 1789185792 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 49640 8080 6 8 1610 1789185795 1789185795 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 49640 6 6 512 1789185795 1789185795 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 59440 8080 6 8 924 1789185796 1789185796 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 59440 6 6 512 1789185796 1789185796 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 59450 8080 6 13 10094 1789185798 1789185801 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 59450 6 7 539 1789185798 1789185801 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 60222 8080 6 8 924 1789185801 1789185801 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 60222 6 6 512 1789185801 1789185801 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 43538 8080 6 8 1472 1789185801 1789185801 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 43538 6 6 512 1789185801 1789185801 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 60232 8080 6 8 1335 1789185801 1789185801 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 60232 6 6 512 1789185801 1789185801 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 43552 8080 6 8 1335 1789185803 1789185803 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 43552 6 6 512 1789185803 1789185803 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 60238 8080 6 13 10368 1789185806 1789185809 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 60238 6 7 539 1789185806 1789185809 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 43568 8080 6 8 1610 1789185806 1789185806 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 43568 6 6 512 1789185806 1789185806 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 54816 8080 6 13 10368 1789185813 1789185816 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 54816 6 7 539 1789185813 1789185816 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 42376 8080 6 13 9546 1789185817 1789185820 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 42376 6 7 539 1789185817 1789185820 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 54818 8080 6 13 9820 1789185817 1789185820 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 54818 6 7 539 1789185817 1789185820 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 42382 8080 6 8 1747 1789185818 1789185818 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 42382 6 6 512 1789185818 1789185818 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 58722 8080 6 13 9820 1789185825 1789185828 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 58722 6 7 539 1789185825 1789185828 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 58734 8080 6 13 9546 1789185826 1789185829 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 58734 6 7 539 1789185826 1789185829 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 58742 8080 6 8 1747 1789185828 1789185828 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 58742 6 6 512 1789185828 1789185828 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 47034 8080 6 13 10094 1789185830 1789185833 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 47034 6 7 539 1789185830 1789185833 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 56400 8080 6 8 1061 1789185830 1789185830 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 56400 6 6 512 1789185830 1789185830 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 44974 8080 6 13 9820 1789185840 1789185843 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 44974 6 7 539 1789185840 1789185843 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 44980 8080 6 13 9272 1789185844 1789185847 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 44980 6 7 539 1789185844 1789185847 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 44982 8080 6 13 9546 1789185845 1789185848 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 44982 6 7 539 1789185845 1789185848 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 41668 8080 6 13 9820 1789185847 1789185850 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 41668 6 7 539 1789185847 1789185850 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 44990 8080 6 8 1472 1789185849 1789185849 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 44990 6 6 512 1789185849 1789185849 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 60356 8080 6 8 924 1789185850 1789185850 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 60356 6 6 512 1789185850 1789185850 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 41384 8080 6 13 9272 1789185853 1789185856 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 41384 6 7 539 1789185853 1789185856 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 41392 8080 6 8 1061 1789185854 1789185854 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 41392 6 6 512 1789185854 1789185854 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 41406 8080 6 13 9272 1789185858 1789185861 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 41406 6 7 539 1789185858 1789185861 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 56496 8080 6 8 1198 1789185860 1789185860 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 56496 6 6 512 1789185860 1789185860 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 53348 8080 6 8 1610 1789185861 1789185861 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 53348 6 6 512 1789185861 1789185861 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 56500 8080 6 13 9272 1789185863 1789185866 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 56500 6 7 539 1789185863 1789185866 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 53350 8080 6 13 10368 1789185864 1789185867 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 53350 6 7 539 1789185864 1789185867 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 56516 8080 6 8 1472 1789185868 1789185868 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 56516 6 6 512 1789185868 1789185868 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 33494 8080 6 8 1198 1789185874 1789185874 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 33494 6 6 512 1789185874 1789185874 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 60386 8080 6 8 1884 1789185875 1789185875 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 60386 6 6 512 1789185875 1789185875 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 33504 8080 6 8 787 1789185875 1789185875 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 33504 6 6 512 1789185875 1789185875 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 60388 8080 6 8 924 1789185877 1789185877 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 60388 6 6 512 1789185877 1789185877 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 33508 8080 6 8 924 1789185879 1789185879 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 33508 6 6 512 1789185879 1789185879 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 59392 8080 6 13 9546 1789185881 1789185884 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.3 8080 59392 6 7 539 1789185881 1789185884 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 59402 8080 6 13 9272 1789185883 1789185886 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 59402 6 7 539 1789185883 1789185886 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 59410 8080 6 8 1884 1789185886 1789185886 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 59410 6 6 512 1789185886 1789185886 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.2 198.51.100.10 59424 8080 6 8 1335 1789185888 1789185888 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 198.51.100.10 172.19.0.2 8080 59424 6 6 512 1789185888 1789185888 ACCEPT OK
2 123456789010 eni-0f16a7c3e2b1d4a59 172.19.0.3 198.51.100.10 59402 8080 6 13 10368 1789185888 1789185892 ACCEPT OK
